Fecha,Area_Sanitaria,Personas_Infectadas 
2020-09-08,"A.S. FERROL","13"
2020-09-08,"A.S. LUGO, A MARIÑA E MONFORTE","63"
2020-09-08,"A.S. OURENSE, VERÍN E O BARCO","15"
2020-09-08,"A.S. PONTEVEDRA E O SALNÉS","32"
2020-09-08,"A.S. SANTIAGO E BARBANZA","53"
2020-09-08,"A.S. VIGO","26"
2020-09-08,"GALICIA","258"
2020-09-09,"A.S. A CORUÑA E CEE","55"
2020-09-09,"A.S. FERROL","7"
2020-09-09,"A.S. LUGO, A MARIÑA E MONFORTE","38"
2020-09-09,"A.S. OURENSE, VERÍN E O BARCO","44"
2020-09-09,"A.S. PONTEVEDRA E O SALNÉS","19"
2020-09-09,"A.S. SANTIAGO E BARBANZA","73"
2020-09-09,"A.S. VIGO","26"
2020-09-09,"GALICIA","262"
2020-09-10,"A.S. A CORUÑA E CEE","75"
2020-09-10,"A.S. FERROL","19"
2020-09-10,"A.S. LUGO, A MARIÑA E MONFORTE","23"
2020-09-10,"A.S. OURENSE, VERÍN E O BARCO","27"
2020-09-10,"A.S. PONTEVEDRA E O SALNÉS","38"
2020-09-10,"A.S. SANTIAGO E BARBANZA","49"
2020-09-10,"A.S. VIGO","33"
2020-09-10,"GALICIA","264"
2020-09-11,"A.S. A CORUÑA E CEE","50"
2020-09-11,"A.S. FERROL","12"
2020-09-11,"A.S. LUGO, A MARIÑA E MONFORTE","62"
2020-09-11,"A.S. OURENSE, VERÍN E O BARCO","15"
2020-09-11,"A.S. PONTEVEDRA E O SALNÉS","25"
2020-09-11,"A.S. SANTIAGO E BARBANZA","32"
2020-09-11,"A.S. VIGO","18"
2020-09-11,"GALICIA","214"
2020-09-12,"A.S. A CORUÑA E CEE","51"
2020-09-12,"A.S. FERROL","9"
2020-09-12,"A.S. LUGO, A MARIÑA E MONFORTE","55"
2020-09-12,"A.S. OURENSE, VERÍN E O BARCO","9"
2020-09-12,"A.S. PONTEVEDRA E O SALNÉS","39"
2020-09-12,"A.S. SANTIAGO E BARBANZA","22"
2020-09-12,"A.S. VIGO","14"
2020-09-12,"GALICIA","199"
2020-09-13,"A.S. A CORUÑA E CEE","56"
2020-09-13,"A.S. FERROL","7"
2020-09-13,"A.S. LUGO, A MARIÑA E MONFORTE","21"
2020-09-13,"A.S. OURENSE, VERÍN E O BARCO","45"
2020-09-13,"A.S. PONTEVEDRA E O SALNÉS","56"
2020-09-13,"A.S. SANTIAGO E BARBANZA","72"
2020-09-13,"A.S. VIGO","17"
2020-09-13,"GALICIA","274"
2020-09-14,"A.S. A CORUÑA E CEE","30"
2020-09-14,"A.S. FERROL","7"
2020-09-14,"A.S. LUGO, A MARIÑA E MONFORTE","28"
2020-09-14,"A.S. OURENSE, VERÍN E O BARCO","27"
2020-09-14,"A.S. PONTEVEDRA E O SALNÉS","31"
2020-09-14,"A.S. SANTIAGO E BARBANZA","50"
2020-09-14,"A.S. VIGO","33"
2020-09-14,"GALICIA","206"
2020-09-15,"A.S. A CORUÑA E CEE","34"
2020-09-15,"A.S. FERROL","18"
2020-09-15,"A.S. LUGO, A MARIÑA E MONFORTE","26"
2020-09-15,"A.S. OURENSE, VERÍN E O BARCO","24"
2020-09-15,"A.S. PONTEVEDRA E O SALNÉS","21"
2020-09-15,"A.S. SANTIAGO E BARBANZA","21"
2020-09-15,"A.S. VIGO","20"
2020-09-15,"GALICIA","164"
2020-09-16,"A.S. A CORUÑA E CEE","61"
2020-09-16,"A.S. FERROL","7"
2020-09-16,"A.S. LUGO, A MARIÑA E MONFORTE","25"
2020-09-16,"A.S. OURENSE, VERÍN E O BARCO","36"
2020-09-16,"A.S. PONTEVEDRA E O SALNÉS","28"
2020-09-16,"A.S. SANTIAGO E BARBANZA","30"
2020-09-16,"A.S. VIGO","48"
2020-09-16,"GALICIA","235"
2020-09-17,"A.S. A CORUÑA E CEE","89"
2020-09-17,"A.S. FERROL","12"
2020-09-17,"A.S. LUGO, A MARIÑA E MONFORTE","30"
2020-09-17,"A.S. OURENSE, VERÍN E O BARCO","39"
2020-09-17,"A.S. PONTEVEDRA E O SALNÉS","49"
2020-09-17,"A.S. SANTIAGO E BARBANZA","27"
2020-09-17,"A.S. VIGO","41"
2020-09-17,"GALICIA","287"
2020-09-18,"A.S. A CORUÑA E CEE","53"
2020-09-18,"A.S. FERROL","7"
2020-09-18,"A.S. LUGO, A MARIÑA E MONFORTE","27"
2020-09-18,"A.S. OURENSE, VERÍN E O BARCO","45"
2020-09-18,"A.S. PONTEVEDRA E O SALNÉS","32"
2020-09-18,"A.S. SANTIAGO E BARBANZA","38"
2020-09-18,"A.S. VIGO","41"
2020-09-18,"GALICIA","243"
2020-09-19,"A.S. A CORUÑA E CEE","70"
2020-09-19,"A.S. FERROL","13"
2020-09-19,"A.S. LUGO, A MARIÑA E MONFORTE","14"
2020-09-19,"A.S. OURENSE, VERÍN E O BARCO","28"
2020-09-19,"A.S. PONTEVEDRA E O SALNÉS","22"
2020-09-19,"A.S. SANTIAGO E BARBANZA","53"
2020-09-19,"A.S. VIGO","42"
2020-09-19,"GALICIA","242"
2020-09-20,"A.S. A CORUÑA E CEE","29"
2020-09-20,"A.S. FERROL","4"
2020-09-20,"A.S. LUGO, A MARIÑA E MONFORTE","14"
2020-09-20,"A.S. OURENSE, VERÍN E O BARCO","43"
2020-09-20,"A.S. PONTEVEDRA E O SALNÉS","36"
2020-09-20,"A.S. SANTIAGO E BARBANZA","34"
2020-09-20,"A.S. VIGO","17"
2020-09-20,"GALICIA","177"
2020-09-21,"A.S. A CORUÑA E CEE","36"
2020-09-21,"A.S. FERROL","11"
2020-09-21,"A.S. LUGO, A MARIÑA E MONFORTE","17"
2020-09-21,"A.S. OURENSE, VERÍN E O BARCO","34"
2020-09-21,"A.S. PONTEVEDRA E O SALNÉS","52"
2020-09-21,"A.S. SANTIAGO E BARBANZA","31"
2020-09-21,"A.S. VIGO","45"
2020-09-21,"GALICIA","226"
2020-09-22,"A.S. A CORUÑA E CEE","57"
2020-09-22,"A.S. FERROL","13"
2020-09-22,"A.S. LUGO, A MARIÑA E MONFORTE","33"
2020-09-22,"A.S. OURENSE, VERÍN E O BARCO","94"
2020-09-22,"A.S. PONTEVEDRA E O SALNÉS","35"
2020-09-22,"A.S. SANTIAGO E BARBANZA","28"
2020-09-22,"A.S. VIGO","34"
2020-09-22,"GALICIA","294"
2020-09-23,"A.S. A CORUÑA E CEE","46"
2020-09-23,"A.S. FERROL","4"
2020-09-23,"A.S. LUGO, A MARIÑA E MONFORTE","19"
2020-09-23,"A.S. OURENSE, VERÍN E O BARCO","37"
2020-09-23,"A.S. PONTEVEDRA E O SALNÉS","36"
2020-09-23,"A.S. SANTIAGO E BARBANZA","38"
2020-09-23,"A.S. VIGO","21"
2020-09-23,"GALICIA","201"
2020-09-24,"A.S. A CORUÑA E CEE","51"
2020-09-24,"A.S. FERROL","2"
2020-09-24,"A.S. LUGO, A MARIÑA E MONFORTE","32"
2020-09-24,"A.S. OURENSE, VERÍN E O BARCO","60"
2020-09-24,"A.S. PONTEVEDRA E O SALNÉS","45"
2020-09-24,"A.S. SANTIAGO E BARBANZA","30"
2020-09-24,"A.S. VIGO","30"
2020-09-24,"GALICIA","250"
2020-09-25,"A.S. A CORUÑA E CEE","39"
2020-09-25,"A.S. FERROL","5"
2020-09-25,"A.S. LUGO, A MARIÑA E MONFORTE","19"
2020-09-25,"A.S. OURENSE, VERÍN E O BARCO","60"
2020-09-25,"A.S. PONTEVEDRA E O SALNÉS","38"
2020-09-25,"A.S. SANTIAGO E BARBANZA","23"
2020-09-25,"A.S. VIGO","31"
2020-09-25,"GALICIA","215"
2020-09-26,"A.S. A CORUÑA E CEE","38"
2020-09-26,"A.S. FERROL","6"
2020-09-26,"A.S. LUGO, A MARIÑA E MONFORTE","25"
2020-09-26,"A.S. OURENSE, VERÍN E O BARCO","45"
2020-09-26,"A.S. PONTEVEDRA E O SALNÉS","24"
2020-09-26,"A.S. SANTIAGO E BARBANZA","51"
2020-09-26,"A.S. VIGO","23"
2020-09-26,"GALICIA","212"
2020-09-27,"A.S. A CORUÑA E CEE","39"
2020-09-27,"A.S. FERROL","9"
2020-09-27,"A.S. LUGO, A MARIÑA E MONFORTE","12"
2020-09-27,"A.S. OURENSE, VERÍN E O BARCO","40"
2020-09-27,"A.S. PONTEVEDRA E O SALNÉS","26"
2020-09-27,"A.S. SANTIAGO E BARBANZA","30"
2020-09-27,"A.S. VIGO","11"
2020-09-27,"GALICIA","167"
2020-09-28,"A.S. A CORUÑA E CEE","20"
2020-09-28,"A.S. FERROL","1"
2020-09-28,"A.S. LUGO, A MARIÑA E MONFORTE","11"
2020-09-28,"A.S. OURENSE, VERÍN E O BARCO","50"
2020-09-28,"A.S. PONTEVEDRA E O SALNÉS","9"
2020-09-28,"A.S. SANTIAGO E BARBANZA","32"
2020-09-28,"A.S. VIGO","10"
2020-09-28,"GALICIA","133"
2020-09-29,"A.S. A CORUÑA E CEE","32"
2020-09-29,"A.S. FERROL","4"
2020-09-29,"A.S. LUGO, A MARIÑA E MONFORTE","22"
2020-09-29,"A.S. OURENSE, VERÍN E O BARCO","42"
2020-09-29,"A.S. PONTEVEDRA E O SALNÉS","14"
2020-09-29,"A.S. SANTIAGO E BARBANZA","23"
2020-09-29,"A.S. VIGO","23"
2020-09-29,"GALICIA","160"
2020-09-30,"A.S. A CORUÑA E CEE","34"
2020-09-30,"A.S. FERROL","2"
2020-09-30,"A.S. LUGO, A MARIÑA E MONFORTE","19"
2020-09-30,"A.S. OURENSE, VERÍN E O BARCO","57"
2020-09-30,"A.S. PONTEVEDRA E O SALNÉS","15"
2020-09-30,"A.S. SANTIAGO E BARBANZA","31"
2020-09-30,"A.S. VIGO","23"
2020-09-30,"GALICIA","181"
2020-10-01,"A.S. A CORUÑA E CEE","26"
2020-10-01,"A.S. FERROL","3"
2020-10-01,"A.S. LUGO, A MARIÑA E MONFORTE","25"
2020-10-01,"A.S. OURENSE, VERÍN E O BARCO","84"
2020-10-01,"A.S. PONTEVEDRA E O SALNÉS","23"
2020-10-01,"A.S. SANTIAGO E BARBANZA","33"
2020-10-01,"A.S. VIGO","16"
2020-10-01,"GALICIA","210"
2020-10-02,"A.S. A CORUÑA E CEE","39"
2020-10-02,"A.S. FERROL","6"
2020-10-02,"A.S. LUGO, A MARIÑA E MONFORTE","16"
2020-10-02,"A.S. OURENSE, VERÍN E O BARCO","91"
2020-10-02,"A.S. PONTEVEDRA E O SALNÉS","15"
2020-10-02,"A.S. SANTIAGO E BARBANZA","32"
2020-10-02,"A.S. VIGO","22"
2020-10-02,"GALICIA","221"
2020-10-03,"A.S. A CORUÑA E CEE","41"
2020-10-03,"A.S. FERROL","4"
2020-10-03,"A.S. LUGO, A MARIÑA E MONFORTE","12"
2020-10-03,"A.S. OURENSE, VERÍN E O BARCO","110"
2020-10-03,"A.S. PONTEVEDRA E O SALNÉS","19"
2020-10-03,"A.S. SANTIAGO E BARBANZA","31"
2020-10-03,"A.S. VIGO","14"
2020-10-03,"GALICIA","231"
2020-10-04,"A.S. A CORUÑA E CEE","51"
2020-10-04,"A.S. FERROL","7"
2020-10-04,"A.S. LUGO, A MARIÑA E MONFORTE","14"
2020-10-04,"A.S. OURENSE, VERÍN E O BARCO","118"
2020-10-04,"A.S. PONTEVEDRA E O SALNÉS","30"
2020-10-04,"A.S. SANTIAGO E BARBANZA","32"
2020-10-04,"A.S. VIGO","9"
2020-10-04,"GALICIA","261"
2020-10-05,"A.S. A CORUÑA E CEE","16"
2020-10-05,"A.S. FERROL","5"
2020-10-05,"A.S. LUGO, A MARIÑA E MONFORTE","15"
2020-10-05,"A.S. OURENSE, VERÍN E O BARCO","63"
2020-10-05,"A.S. PONTEVEDRA E O SALNÉS","10"
2020-10-05,"A.S. SANTIAGO E BARBANZA","28"
2020-10-05,"A.S. VIGO","20"
2020-10-05,"GALICIA","157"
2020-10-06,"A.S. A CORUÑA E CEE","31"
2020-10-06,"A.S. FERROL","4"
2020-10-06,"A.S. LUGO, A MARIÑA E MONFORTE","13"
2020-10-06,"A.S. OURENSE, VERÍN E O BARCO","78"
2020-10-06,"A.S. PONTEVEDRA E O SALNÉS","23"
2020-10-06,"A.S. SANTIAGO E BARBANZA","35"
2020-10-06,"A.S. VIGO","25"
2020-10-06,"GALICIA","209"
2020-10-07,"A.S. A CORUÑA E CEE","40"
2020-10-07,"A.S. FERROL","9"
2020-10-07,"A.S. LUGO, A MARIÑA E MONFORTE","35"
2020-10-07,"A.S. OURENSE, VERÍN E O BARCO","81"
2020-10-07,"A.S. PONTEVEDRA E O SALNÉS","32"
2020-10-07,"A.S. SANTIAGO E BARBANZA","26"
2020-10-07,"A.S. VIGO","62"
2020-10-07,"GALICIA","285"
2020-10-08,"A.S. A CORUÑA E CEE","41"
2020-10-08,"A.S. FERROL","11"
2020-10-08,"A.S. LUGO, A MARIÑA E MONFORTE","28"
2020-10-08,"A.S. OURENSE, VERÍN E O BARCO","255"
2020-10-08,"A.S. PONTEVEDRA E O SALNÉS","26"
2020-10-08,"A.S. SANTIAGO E BARBANZA","61"
2020-10-08,"A.S. VIGO","36"
2020-10-08,"GALICIA","458"
2020-10-09,"A.S. A CORUÑA E CEE","34"
2020-10-09,"A.S. FERROL","15"
2020-10-09,"A.S. LUGO, A MARIÑA E MONFORTE","28"
2020-10-09,"A.S. OURENSE, VERÍN E O BARCO","177"
2020-10-09,"A.S. PONTEVEDRA E O SALNÉS","24"
2020-10-09,"A.S. SANTIAGO E BARBANZA","56"
2020-10-09,"A.S. VIGO","41"
2020-10-09,"GALICIA","375"
2020-10-10,"A.S. A CORUÑA E CEE","56"
2020-10-10,"A.S. FERROL","15"
2020-10-10,"A.S. LUGO, A MARIÑA E MONFORTE","41"
2020-10-10,"A.S. OURENSE, VERÍN E O BARCO","81"
2020-10-10,"A.S. PONTEVEDRA E O SALNÉS","23"
2020-10-10,"A.S. SANTIAGO E BARBANZA","52"
2020-10-10,"A.S. VIGO","59"
2020-10-10,"GALICIA","327"
2020-10-11,"A.S. A CORUÑA E CEE","62"
2020-10-11,"A.S. FERROL","20"
2020-10-11,"A.S. LUGO, A MARIÑA E MONFORTE","17"
2020-10-11,"A.S. OURENSE, VERÍN E O BARCO","75"
2020-10-11,"A.S. PONTEVEDRA E O SALNÉS","29"
2020-10-11,"A.S. SANTIAGO E BARBANZA","67"
2020-10-11,"A.S. VIGO","26"
2020-10-11,"GALICIA","296"
2020-10-12,"A.S. A CORUÑA E CEE","20"
2020-10-12,"A.S. FERROL","11"
2020-10-12,"A.S. LUGO, A MARIÑA E MONFORTE","26"
2020-10-12,"A.S. OURENSE, VERÍN E O BARCO","111"
2020-10-12,"A.S. PONTEVEDRA E O SALNÉS","29"
2020-10-12,"A.S. SANTIAGO E BARBANZA","28"
2020-10-12,"A.S. VIGO","30"
2020-10-12,"GALICIA","255"
2020-10-13,"A.S. A CORUÑA E CEE","46"
2020-10-13,"A.S. FERROL","8"
2020-10-13,"A.S. LUGO, A MARIÑA E MONFORTE","10"
2020-10-13,"A.S. OURENSE, VERÍN E O BARCO","71"
2020-10-13,"A.S. PONTEVEDRA E O SALNÉS","10"
2020-10-13,"A.S. SANTIAGO E BARBANZA","47"
2020-10-13,"A.S. VIGO","38"
2020-10-13,"GALICIA","230"
2020-10-14,"A.S. A CORUÑA E CEE","38"
2020-10-14,"A.S. FERROL","8"
2020-10-14,"A.S. LUGO, A MARIÑA E MONFORTE","30"
2020-10-14,"A.S. OURENSE, VERÍN E O BARCO","58"
2020-10-14,"A.S. PONTEVEDRA E O SALNÉS","21"
2020-10-14,"A.S. SANTIAGO E BARBANZA","32"
2020-10-14,"A.S. VIGO","60"
2020-10-14,"GALICIA","247"
2020-10-15,"A.S. A CORUÑA E CEE","67"
2020-10-15,"A.S. FERROL","18"
2020-10-15,"A.S. LUGO, A MARIÑA E MONFORTE","21"
2020-10-15,"A.S. OURENSE, VERÍN E O BARCO","98"
2020-10-15,"A.S. PONTEVEDRA E O SALNÉS","38"
2020-10-15,"A.S. SANTIAGO E BARBANZA","63"
2020-10-15,"A.S. VIGO","49"
2020-10-15,"GALICIA","354"
2020-10-16,"A.S. A CORUÑA E CEE","71"
2020-10-16,"A.S. FERROL","12"
2020-10-16,"A.S. LUGO, A MARIÑA E MONFORTE","13"
2020-10-16,"A.S. OURENSE, VERÍN E O BARCO","98"
2020-10-16,"A.S. PONTEVEDRA E O SALNÉS","41"
2020-10-16,"A.S. SANTIAGO E BARBANZA","67"
2020-10-16,"A.S. VIGO","75"
2020-10-16,"GALICIA","377"
2020-10-17,"A.S. A CORUÑA E CEE","70"
2020-10-17,"A.S. FERROL","37"
2020-10-17,"A.S. LUGO, A MARIÑA E MONFORTE","43"
2020-10-17,"A.S. OURENSE, VERÍN E O BARCO","73"
2020-10-17,"A.S. PONTEVEDRA E O SALNÉS","55"
2020-10-17,"A.S. SANTIAGO E BARBANZA","81"
2020-10-17,"A.S. VIGO","138"
2020-10-17,"GALICIA","497"
2020-10-18,"A.S. A CORUÑA E CEE","54"
2020-10-18,"A.S. FERROL","38"
2020-10-18,"A.S. LUGO, A MARIÑA E MONFORTE","49"
2020-10-18,"A.S. OURENSE, VERÍN E O BARCO","84"
2020-10-18,"A.S. PONTEVEDRA E O SALNÉS","37"
2020-10-18,"A.S. SANTIAGO E BARBANZA","80"
2020-10-18,"A.S. VIGO","62"
2020-10-18,"GALICIA","404"
2020-10-19,"A.S. A CORUÑA E CEE","67"
2020-10-19,"A.S. FERROL","19"
2020-10-19,"A.S. LUGO, A MARIÑA E MONFORTE","21"
2020-10-19,"A.S. OURENSE, VERÍN E O BARCO","55"
2020-10-19,"A.S. PONTEVEDRA E O SALNÉS","45"
2020-10-19,"A.S. SANTIAGO E BARBANZA","81"
2020-10-19,"A.S. VIGO","53"
2020-10-19,"GALICIA","341"
2020-10-20,"A.S. A CORUÑA E CEE","47"
2020-10-20,"A.S. FERROL","18"
2020-10-20,"A.S. LUGO, A MARIÑA E MONFORTE","46"
2020-10-20,"A.S. OURENSE, VERÍN E O BARCO","93"
2020-10-20,"A.S. PONTEVEDRA E O SALNÉS","64"
2020-10-20,"A.S. SANTIAGO E BARBANZA","96"
2020-10-20,"A.S. VIGO","125"
2020-10-20,"GALICIA","489"
2020-10-21,"A.S. A CORUÑA E CEE","66"
2020-10-21,"A.S. FERROL","42"
2020-10-21,"A.S. LUGO, A MARIÑA E MONFORTE","43"
2020-10-21,"A.S. OURENSE, VERÍN E O BARCO","66"
2020-10-21,"A.S. PONTEVEDRA E O SALNÉS","50"
2020-10-21,"A.S. SANTIAGO E BARBANZA","68"
2020-10-21,"A.S. VIGO","70"
2020-10-21,"GALICIA","405"
2020-10-22,"A.S. A CORUÑA E CEE","88"
2020-10-22,"A.S. FERROL","72"
2020-10-22,"A.S. LUGO, A MARIÑA E MONFORTE","45"
2020-10-22,"A.S. OURENSE, VERÍN E O BARCO","81"
2020-10-22,"A.S. PONTEVEDRA E O SALNÉS","43"
2020-10-22,"A.S. SANTIAGO E BARBANZA","139"
2020-10-22,"A.S. VIGO","70"
2020-10-22,"GALICIA","538"
2020-10-23,"A.S. A CORUÑA E CEE","145"
2020-10-23,"A.S. FERROL","76"
2020-10-23,"A.S. LUGO, A MARIÑA E MONFORTE","100"
2020-10-23,"A.S. OURENSE, VERÍN E O BARCO","66"
2020-10-23,"A.S. PONTEVEDRA E O SALNÉS","77"
2020-10-23,"A.S. SANTIAGO E BARBANZA","117"
2020-10-23,"A.S. VIGO","142"
2020-10-23,"GALICIA","723"
2020-10-24,"A.S. A CORUÑA E CEE","125"
2020-10-24,"A.S. FERROL","52"
2020-10-24,"A.S. LUGO, A MARIÑA E MONFORTE","72"
2020-10-24,"A.S. OURENSE, VERÍN E O BARCO","107"
2020-10-24,"A.S. PONTEVEDRA E O SALNÉS","42"
2020-10-24,"A.S. SANTIAGO E BARBANZA","90"
2020-10-24,"A.S. VIGO","101"
2020-10-24,"GALICIA","589"
2020-10-25,"A.S. A CORUÑA E CEE","67"
2020-10-25,"A.S. FERROL","51"
2020-10-25,"A.S. LUGO, A MARIÑA E MONFORTE","31"
2020-10-25,"A.S. OURENSE, VERÍN E O BARCO","160"
2020-10-25,"A.S. PONTEVEDRA E O SALNÉS","69"
2020-10-25,"A.S. SANTIAGO E BARBANZA","105"
2020-10-25,"A.S. VIGO","143"
2020-10-25,"GALICIA","626"
2020-10-26,"A.S. A CORUÑA E CEE","103"
2020-10-26,"A.S. FERROL","86"
2020-10-26,"A.S. LUGO, A MARIÑA E MONFORTE","49"
2020-10-26,"A.S. OURENSE, VERÍN E O BARCO","62"
2020-10-26,"A.S. PONTEVEDRA E O SALNÉS","46"
2020-10-26,"A.S. SANTIAGO E BARBANZA","56"
2020-10-26,"A.S. VIGO","134"
2020-10-26,"GALICIA","536"
2020-10-27,"A.S. A CORUÑA E CEE","115"
2020-10-27,"A.S. FERROL","82"
2020-10-27,"A.S. LUGO, A MARIÑA E MONFORTE","61"
2020-10-27,"A.S. OURENSE, VERÍN E O BARCO","92"
2020-10-27,"A.S. PONTEVEDRA E O SALNÉS","113"
2020-10-27,"A.S. SANTIAGO E BARBANZA","91"
2020-10-27,"A.S. VIGO","181"
2020-10-27,"GALICIA","735"
2020-10-28,"A.S. A CORUÑA E CEE","133"
2020-10-28,"A.S. FERROL","64"
2020-10-28,"A.S. LUGO, A MARIÑA E MONFORTE","51"
2020-10-28,"A.S. OURENSE, VERÍN E O BARCO","50"
2020-10-28,"A.S. PONTEVEDRA E O SALNÉS","55"
2020-10-28,"A.S. SANTIAGO E BARBANZA","116"
2020-10-28,"A.S. VIGO","174"
2020-10-28,"GALICIA","643"
2020-10-29,"A.S. A CORUÑA E CEE","93"
2020-10-29,"A.S. FERROL","94"
2020-10-29,"A.S. LUGO, A MARIÑA E MONFORTE","66"
2020-10-29,"A.S. OURENSE, VERÍN E O BARCO","85"
2020-10-29,"A.S. PONTEVEDRA E O SALNÉS","67"
2020-10-29,"A.S. SANTIAGO E BARBANZA","109"
2020-10-29,"A.S. VIGO","143"
2020-10-29,"GALICIA","657"
2020-10-30,"A.S. A CORUÑA E CEE","165"
2020-10-30,"A.S. FERROL","68"
2020-10-30,"A.S. LUGO, A MARIÑA E MONFORTE","137"
2020-10-30,"A.S. OURENSE, VERÍN E O BARCO","48"
2020-10-30,"A.S. PONTEVEDRA E O SALNÉS","62"
2020-10-30,"A.S. SANTIAGO E BARBANZA","95"
2020-10-30,"A.S. VIGO","213"
2020-10-30,"GALICIA","788"
2020-10-31,"A.S. A CORUÑA E CEE","108"
2020-10-31,"A.S. FERROL","127"
2020-10-31,"A.S. LUGO, A MARIÑA E MONFORTE","98"
2020-10-31,"A.S. OURENSE, VERÍN E O BARCO","48"
2020-10-31,"A.S. PONTEVEDRA E O SALNÉS","143"
2020-10-31,"A.S. SANTIAGO E BARBANZA","83"
2020-10-31,"A.S. VIGO","192"
2020-10-31,"GALICIA","799"
2020-11-01,"A.S. A CORUÑA E CEE","125"
2020-11-01,"A.S. FERROL","66"
2020-11-01,"A.S. LUGO, A MARIÑA E MONFORTE","31"
2020-11-01,"A.S. OURENSE, VERÍN E O BARCO","82"
2020-11-01,"A.S. PONTEVEDRA E O SALNÉS","87"
2020-11-01,"A.S. SANTIAGO E BARBANZA","52"
2020-11-01,"A.S. VIGO","105"
2020-11-01,"GALICIA","548"
2020-11-02,"A.S. A CORUÑA E CEE","83"
2020-11-02,"A.S. FERROL","56"
2020-11-02,"A.S. LUGO, A MARIÑA E MONFORTE","31"
2020-11-02,"A.S. OURENSE, VERÍN E O BARCO","44"
2020-11-02,"A.S. PONTEVEDRA E O SALNÉS","54"
2020-11-02,"A.S. SANTIAGO E BARBANZA","56"
2020-11-02,"A.S. VIGO","132"
2020-11-02,"GALICIA","456"
2020-11-03,"A.S. A CORUÑA E CEE","99"
2020-11-03,"A.S. FERROL","57"
2020-11-03,"A.S. LUGO, A MARIÑA E MONFORTE","90"
2020-11-03,"A.S. OURENSE, VERÍN E O BARCO","42"
2020-11-03,"A.S. PONTEVEDRA E O SALNÉS","78"
2020-11-03,"A.S. SANTIAGO E BARBANZA","94"
2020-11-03,"A.S. VIGO","154"
2020-11-03,"GALICIA","614"
2020-11-04,"A.S. A CORUÑA E CEE","134"
2020-11-04,"A.S. FERROL","79"
2020-11-04,"A.S. LUGO, A MARIÑA E MONFORTE","64"
2020-11-04,"A.S. OURENSE, VERÍN E O BARCO","41"
2020-11-04,"A.S. PONTEVEDRA E O SALNÉS","91"
2020-11-04,"A.S. SANTIAGO E BARBANZA","71"
2020-11-04,"A.S. VIGO","262"
2020-11-04,"GALICIA","742"
2020-11-05,"A.S. A CORUÑA E CEE","156"
2020-11-05,"A.S. FERROL","56"
2020-11-05,"A.S. LUGO, A MARIÑA E MONFORTE","132"
2020-11-05,"A.S. OURENSE, VERÍN E O BARCO","71"
2020-11-05,"A.S. PONTEVEDRA E O SALNÉS","84"
2020-11-05,"A.S. SANTIAGO E BARBANZA","72"
2020-11-05,"A.S. VIGO","165"
2020-11-05,"GALICIA","736"
2020-11-06,"A.S. A CORUÑA E CEE","152"
2020-11-06,"A.S. FERROL","46"
2020-11-06,"A.S. LUGO, A MARIÑA E MONFORTE","80"
2020-11-06,"A.S. OURENSE, VERÍN E O BARCO","51"
2020-11-06,"A.S. PONTEVEDRA E O SALNÉS","68"
2020-11-06,"A.S. SANTIAGO E BARBANZA","82"
2020-11-06,"A.S. VIGO","155"
2020-11-06,"GALICIA","634"
2020-11-07,"A.S. A CORUÑA E CEE","112"
2020-11-07,"A.S. FERROL","35"
2020-11-07,"A.S. LUGO, A MARIÑA E MONFORTE","70"
2020-11-07,"A.S. OURENSE, VERÍN E O BARCO","48"
2020-11-07,"A.S. PONTEVEDRA E O SALNÉS","72"
2020-11-07,"A.S. SANTIAGO E BARBANZA","65"
2020-11-07,"A.S. VIGO","124"
2020-11-07,"GALICIA","526"
2020-11-08,"A.S. A CORUÑA E CEE","122"
2020-11-08,"A.S. FERROL","19"
2020-11-08,"A.S. LUGO, A MARIÑA E MONFORTE","57"
2020-11-08,"A.S. OURENSE, VERÍN E O BARCO","35"
2020-11-08,"A.S. PONTEVEDRA E O SALNÉS","63"
2020-11-08,"A.S. SANTIAGO E BARBANZA","47"
2020-11-08,"A.S. VIGO","58"
2020-11-08,"GALICIA","401"
2020-11-09,"A.S. A CORUÑA E CEE","92"
2020-11-09,"A.S. FERROL","27"
2020-11-09,"A.S. LUGO, A MARIÑA E MONFORTE","38"
2020-11-09,"A.S. OURENSE, VERÍN E O BARCO","35"
2020-11-09,"A.S. PONTEVEDRA E O SALNÉS","39"
2020-11-09,"A.S. SANTIAGO E BARBANZA","45"
2020-11-09,"A.S. VIGO","153"
2020-11-09,"GALICIA","429"
2020-11-10,"A.S. A CORUÑA E CEE","84"
2020-11-10,"A.S. FERROL","27"
2020-11-10,"A.S. LUGO, A MARIÑA E MONFORTE","51"
2020-11-10,"A.S. OURENSE, VERÍN E O BARCO","44"
2020-11-10,"A.S. PONTEVEDRA E O SALNÉS","69"
2020-11-10,"A.S. SANTIAGO E BARBANZA","73"
2020-11-10,"A.S. VIGO","98"
2020-11-10,"GALICIA","446"
2020-11-11,"A.S. A CORUÑA E CEE","122"
2020-11-11,"A.S. FERROL","39"
2020-11-11,"A.S. LUGO, A MARIÑA E MONFORTE","53"
2020-11-11,"A.S. OURENSE, VERÍN E O BARCO","45"
2020-11-11,"A.S. PONTEVEDRA E O SALNÉS","56"
2020-11-11,"A.S. SANTIAGO E BARBANZA","72"
2020-11-11,"A.S. VIGO","166"
2020-11-11,"GALICIA","553"
