fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
2021-01-18,259,209,0,50,0,0
2021-01-19,204,163,0,41,0,0
2021-01-20,231,180,0,51,0,0
2021-01-21,242,190,0,52,0,0
2021-01-22,217,165,0,52,0,0
2021-01-23,194,141,0,53,0,0
2021-01-24,183,137,0,46,0,0
2021-01-25,185,137,0,48,0,0
2021-01-26,180,150,0,30,0,0
2021-01-27,163,135,0,28,0,0
2021-01-28,150,121,0,29,0,0
2021-01-29,134,111,0,23,0,0
2021-01-30,100,83,0,17,0,0
2021-01-31,89,78,0,11,0,0
2021-02-01,115,99,0,16,0,0
2021-02-02,84,69,0,15,0,0
2021-02-03,68,55,0,13,0,0
2021-02-04,65,53,0,12,0,0
2021-02-05,62,53,0,9,0,0
2021-02-06,66,55,0,11,0,0
2021-02-07,45,33,0,12,0,0
2021-02-08,43,29,0,14,0,0
2021-02-09,59,49,0,10,0,0
2021-02-10,51,41,0,10,0,0
2021-02-11,34,28,0,6,0,0
2021-02-12,30,23,0,7,0,0
2021-02-13,28,22,0,6,0,0
2021-02-14,18,14,0,4,0,0
2021-02-15,15,13,0,2,0,0
2021-02-16,20,17,0,3,0,0
2021-02-17,21,18,0,3,0,0
2021-02-18,14,13,0,1,0,0
2021-02-19,11,9,0,2,0,0
2021-02-20,19,18,0,1,0,0
2021-02-21,11,9,0,2,0,0
2021-02-22,18,15,0,3,0,0
2021-02-23,10,8,0,2,0,0
2021-02-24,18,17,0,1,0,0
2021-02-25,13,12,0,1,0,0
2021-02-26,14,11,0,3,0,0
2021-02-27,10,10,0,0,0,0
2021-02-28,6,4,0,2,0,0
2021-03-01,17,9,0,8,0,0
2021-03-02,17,13,0,4,0,0
2021-03-03,13,9,0,4,0,0
2021-03-04,12,10,0,2,0,0
2021-03-05,7,6,0,1,0,0
2021-03-06,12,8,0,4,0,0
2021-03-07,4,2,0,2,0,0
2021-03-08,10,6,0,4,0,0
2021-03-09,9,8,0,1,0,0
2021-03-10,10,7,0,3,0,0
2021-03-11,15,12,0,3,0,0
2021-03-12,7,6,0,1,0,0
2021-03-13,9,9,0,0,0,0
2021-03-14,7,5,0,2,0,0
2021-03-15,14,10,0,4,0,0
2021-03-16,13,10,0,3,0,0
2021-03-17,10,10,0,0,0,0
2021-03-18,14,14,0,0,0,0
2021-03-19,12,10,0,2,0,0
2021-03-20,6,5,0,1,0,0
2021-03-21,8,8,0,0,0,0
2021-03-22,8,6,0,2,0,0
2021-03-23,8,7,0,1,0,0
2021-03-24,4,3,0,1,0,0
2021-03-25,6,5,0,1,0,0
2021-03-26,7,6,0,1,0,0
2021-03-27,6,6,0,0,0,0
2021-03-28,13,9,0,4,0,0
2021-03-29,16,13,0,3,0,0
2021-03-30,5,5,0,0,0,0
2021-03-31,10,9,0,1,0,0
2021-04-01,17,16,0,1,0,0
2021-04-02,16,15,0,1,0,0
2021-04-03,11,8,0,3,0,0
2021-04-04,10,10,0,0,0,0
2021-04-05,6,6,0,0,0,0
2021-04-06,7,6,0,1,0,0
2021-04-07,16,13,0,3,0,0
2021-04-08,18,18,0,0,0,0
2021-04-09,23,22,0,1,0,0
2021-04-10,15,10,0,5,0,0
2021-04-11,11,9,0,2,0,0
2021-04-12,28,24,0,4,0,0
2021-04-13,14,13,0,1,0,0
2021-04-14,18,12,0,6,0,0
2021-04-15,18,12,0,6,0,0
2021-04-16,16,13,0,3,0,0
2021-04-17,16,16,0,0,0,0
2021-04-18,16,14,0,2,0,0
2021-04-19,19,15,0,4,0,0
2021-04-20,18,15,0,3,0,0
2021-04-21,19,17,0,2,0,0
2021-04-22,20,17,0,3,0,0
2021-04-23,12,9,0,3,0,0
2021-04-24,20,15,0,5,0,0
2021-04-25,17,13,0,4,0,0
2021-04-26,21,17,0,4,0,0
2021-04-27,18,17,0,1,0,0
2021-04-28,18,14,0,4,0,0
2021-04-29,18,16,0,2,0,0
2021-04-30,16,13,0,3,0,0
2021-05-01,20,17,0,3,0,0
2021-05-02,10,9,0,1,0,0
2021-05-03,11,9,0,2,0,0
2021-05-04,24,21,0,3,0,0
2021-05-05,15,14,0,1,0,0
2021-05-06,13,10,0,3,0,0
2021-05-07,12,9,0,3,0,0
2021-05-08,6,6,0,0,0,0
2021-05-09,11,9,0,2,0,0
2021-05-10,17,13,0,4,0,0
2021-05-11,13,12,0,1,0,0
2021-05-12,10,9,0,1,0,0
2021-05-13,21,20,0,1,0,0
2021-05-14,11,10,0,1,0,0
2021-05-15,13,10,0,3,0,0
2021-05-16,13,11,0,2,0,0
2021-05-17,8,6,0,2,0,0
2021-05-18,18,14,0,4,0,0
2021-05-19,8,6,0,2,0,0
2021-05-20,9,6,0,3,0,0
2021-05-21,8,8,0,0,0,0
2021-05-22,8,5,0,3,0,0
2021-05-23,10,10,0,0,0,0
2021-05-24,11,6,0,5,0,0
2021-05-25,11,11,0,0,0,0
2021-05-26,12,9,0,3,0,0
2021-05-27,7,6,0,1,0,0
2021-05-28,12,9,0,3,0,0
2021-05-29,8,5,0,3,0,0
2021-05-30,11,9,0,2,0,0
2021-05-31,12,10,0,2,0,0
2021-06-01,11,10,0,1,0,0
2021-06-02,12,9,0,3,0,0
2021-06-03,10,9,0,1,0,0
2021-06-04,7,5,0,2,0,0
2021-06-05,12,11,0,1,0,0
2021-06-06,8,8,0,0,0,0
2021-06-07,9,7,0,2,0,0
2021-06-08,5,4,0,1,0,0
2021-06-09,14,11,0,3,0,0
2021-06-10,8,8,0,0,0,0
2021-06-11,11,9,0,2,0,0
2021-06-12,5,4,0,1,0,0
2021-06-13,10,10,0,0,0,0
2021-06-14,11,8,0,3,0,0
2021-06-15,17,11,0,6,0,0
2021-06-16,12,9,0,3,0,0
2021-06-17,5,4,0,1,0,0
2021-06-18,14,12,0,2,0,0
2021-06-19,6,3,0,3,0,0
2021-06-20,11,8,0,3,0,0
2021-06-21,9,6,0,3,0,0
2021-06-22,15,10,0,5,0,0
2021-06-23,15,10,0,5,0,0
2021-06-24,19,15,0,4,0,0
2021-06-25,25,21,0,4,0,0
2021-06-26,14,13,0,1,0,0
2021-06-27,23,20,0,3,0,0
2021-06-28,14,10,0,4,0,0
2021-06-29,33,21,0,12,0,0
2021-06-30,47,36,0,11,0,0
2021-07-01,49,34,0,15,0,0
2021-07-02,29,19,0,10,0,0
2021-07-03,50,28,0,22,0,0
2021-07-04,59,30,0,29,0,0
2021-07-05,100,63,0,37,0,0
2021-07-06,153,93,0,60,0,0
2021-07-07,177,112,0,65,0,0
2021-07-08,139,91,0,48,0,0
2021-07-09,139,87,0,52,0,0
2021-07-10,154,88,0,66,0,0
2021-07-11,148,83,0,65,0,0
2021-07-12,208,128,0,80,0,0
2021-07-13,196,124,0,72,0,0
2021-07-14,200,117,0,83,0,0
2021-07-15,188,115,0,73,0,0
2021-07-16,165,96,0,69,0,0
2021-07-17,148,103,0,45,0,0
2021-07-18,88,48,0,40,0,0
2021-07-19,154,101,0,53,0,0
2021-07-20,167,105,0,62,0,0
2021-07-21,152,100,0,52,0,0
2021-07-22,170,127,0,43,0,0
2021-07-23,129,99,0,30,0,0
2021-07-24,83,60,0,23,0,0
2021-07-25,63,41,0,22,0,0
2021-07-26,106,83,0,23,0,0
2021-07-27,99,77,0,22,0,0
2021-07-28,103,81,0,22,0,0
2021-07-29,68,60,0,8,0,0
2021-07-30,76,62,0,14,0,0
2021-07-31,65,48,0,17,0,0
2021-08-01,58,50,0,8,0,0
2021-08-02,62,52,0,10,0,0
2021-08-03,78,65,0,13,0,0
2021-08-04,71,63,0,8,0,0
2021-08-05,59,49,0,10,0,0
2021-08-06,55,50,0,5,0,0
2021-08-07,49,43,0,6,0,0
2021-08-08,55,49,0,6,0,0
2021-08-09,38,32,0,6,0,0
2021-08-10,36,29,0,7,0,0
2021-08-11,48,34,0,14,0,0
2021-08-12,53,39,0,14,0,0
2021-08-13,44,34,0,10,0,0
2021-08-14,37,31,0,6,0,0
2021-08-15,43,33,0,10,0,0
2021-08-16,38,28,0,10,0,0
2021-08-17,54,44,0,10,0,0
2021-08-18,55,43,0,12,0,0
2021-08-19,56,55,0,1,0,0
2021-08-20,51,43,0,8,0,0
2021-08-21,44,35,0,9,0,0
2021-08-22,49,39,0,10,0,0
2021-08-23,42,32,0,10,0,0
2021-08-24,42,33,0,9,0,0
2021-08-25,40,37,0,3,0,0
2021-08-26,47,41,0,6,0,0
2021-08-27,45,38,0,7,0,0
2021-08-28,39,34,0,5,0,0
2021-08-29,35,24,0,11,0,0
2021-08-30,30,23,0,7,0,0
2021-08-31,37,33,0,4,0,0
2021-09-01,27,23,0,4,0,0
2021-09-02,25,22,0,3,0,0
2021-09-03,22,19,0,3,0,0
2021-09-04,13,11,0,2,0,0
2021-09-05,28,24,0,4,0,0
2021-09-06,13,11,0,2,0,0
2021-09-07,13,10,0,3,0,0
2021-09-08,21,19,0,2,0,0
2021-09-09,15,14,0,1,0,0
2021-09-10,8,5,0,3,0,0
2021-09-11,5,4,0,1,0,0
2021-09-12,10,5,0,5,0,0
2021-09-13,15,14,0,1,0,0
2021-09-14,13,9,0,4,0,0
2021-09-15,17,11,0,6,0,0
2021-09-16,17,14,0,3,0,0
2021-09-17,17,14,0,3,0,0
2021-09-18,13,11,0,2,0,0
2021-09-19,8,8,0,0,0,0
2021-09-20,12,9,0,3,0,0
2021-09-21,13,9,0,4,0,0
2021-09-22,6,5,0,1,0,0
2021-09-23,14,13,0,1,0,0
2021-09-24,3,1,0,2,0,0
2021-09-25,8,8,0,0,0,0
2021-09-26,4,4,0,0,0,0
2021-09-27,10,9,0,1,0,0
2021-09-28,5,5,0,0,0,0
2021-09-29,3,3,0,0,0,0
2021-09-30,5,5,0,0,0,0
2021-10-01,8,6,0,2,0,0
2021-10-02,6,5,0,1,0,0
2021-10-03,5,4,0,1,0,0
2021-10-04,4,4,0,0,0,0
2021-10-05,4,3,0,1,0,0
2021-10-06,4,4,0,0,0,0
2021-10-07,6,4,0,2,0,0
2021-10-08,3,2,0,1,0,0
2021-10-09,1,1,0,0,0,0
2021-10-10,4,4,0,0,0,0
2021-10-11,3,3,0,0,0,0
2021-10-12,1,1,0,0,0,0
2021-10-13,4,2,0,2,0,0
2021-10-14,2,2,0,0,0,0
2021-10-15,0,0,0,0,0,0
2021-10-16,0,0,0,0,0,0
2021-10-17,3,3,0,0,0,0
2021-10-18,7,7,0,0,0,0
2021-10-19,6,6,0,0,0,0
2021-10-20,4,3,0,1,0,0
2021-10-21,2,2,0,0,0,0
2021-10-22,4,3,0,1,0,0
2021-10-23,10,7,0,3,0,0
2021-10-24,9,8,0,1,0,0
2021-10-25,16,10,0,6,0,0
2021-10-26,21,18,0,3,0,0
2021-10-27,5,4,0,1,0,0
2021-10-28,14,12,0,2,0,0
2021-10-29,11,9,0,2,0,0
2021-10-30,11,10,0,1,0,0
2021-10-31,10,9,0,1,0,0
2021-11-01,12,10,0,2,0,0
2021-11-02,22,18,0,4,0,0
2021-11-03,19,18,0,1,0,0
2021-11-04,10,8,0,2,0,0
2021-11-05,11,6,0,5,0,0
2021-11-06,14,10,0,4,0,0
2021-11-07,27,25,0,2,0,0
2021-11-08,31,24,0,7,0,0
2021-11-09,40,32,0,8,0,0
2021-11-10,38,33,0,5,0,0
2021-11-11,25,19,0,6,0,0
2021-11-12,25,19,0,6,0,0
2021-11-13,38,26,0,12,0,0
2021-11-14,55,40,0,15,0,0
2021-11-15,74,60,0,14,0,0
2021-11-16,68,56,0,12,0,0
2021-11-17,98,76,0,22,0,0
2021-11-18,75,60,0,15,0,0
2021-11-19,82,71,0,11,0,0
2021-11-20,83,70,0,13,0,0
2021-11-21,93,67,0,26,0,0
2021-11-22,136,95,0,41,0,0
2021-11-23,141,109,0,32,0,0
2021-11-24,123,95,0,28,0,0
2021-11-25,166,136,0,30,0,0
2021-11-26,118,98,0,20,0,0
2021-11-27,144,109,0,35,0,0
2021-11-28,172,133,0,39,0,0
2021-11-29,170,129,0,41,0,0
2021-11-30,237,202,0,35,0,0
2021-12-01,155,134,0,21,0,0
2021-12-02,216,191,0,25,0,0
2021-12-03,162,140,0,22,0,0
2021-12-04,206,193,0,13,0,0
2021-12-05,228,186,0,42,0,0
2021-12-06,185,153,0,32,0,0
2021-12-07,209,171,0,38,0,0
2021-12-08,210,150,0,60,0,0
2021-12-09,198,173,0,25,0,0
2021-12-10,175,153,0,22,0,0
2021-12-11,188,151,0,37,0,0
2021-12-12,157,124,0,33,0,0
2021-12-13,169,147,0,22,0,0
2021-12-14,172,144,0,28,0,0
2021-12-15,178,142,0,36,0,0
2021-12-16,163,146,0,17,0,0
2021-12-17,128,102,0,26,0,0
2021-12-18,145,111,0,34,0,0
2021-12-19,182,138,0,44,0,0
2021-12-20,258,194,0,64,0,0
2021-12-21,283,207,0,76,0,0
2021-12-22,384,303,0,81,0,0
2021-12-23,180,141,0,39,0,0
2021-12-24,265,200,0,65,0,0
2021-12-25,352,256,0,96,0,0
2021-12-26,474,277,0,190,0,7
2021-12-27,634,419,0,210,0,5
2021-12-28,679,429,0,248,0,2
