fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
2021-01-18,550,486,0,63,0,1
2021-01-19,546,477,0,69,0,0
2021-01-20,515,454,0,60,1,0
2021-01-21,556,498,0,58,0,0
2021-01-22,539,476,0,63,0,0
2021-01-23,472,397,0,75,0,0
2021-01-24,432,375,0,56,1,0
2021-01-25,535,472,0,63,0,0
2021-01-26,430,366,0,64,0,0
2021-01-27,456,407,0,49,0,0
2021-01-28,437,393,0,44,0,0
2021-01-29,417,363,0,54,0,0
2021-01-30,372,323,0,47,0,2
2021-01-31,309,270,0,35,0,4
2021-02-01,330,296,0,34,0,0
2021-02-02,305,269,0,36,0,0
2021-02-03,263,231,0,32,0,0
2021-02-04,238,218,0,19,1,0
2021-02-05,237,209,0,28,0,0
2021-02-06,159,145,0,14,0,0
2021-02-07,140,128,0,12,0,0
2021-02-08,196,166,0,30,0,0
2021-02-09,155,136,0,19,0,0
2021-02-10,149,132,0,17,0,0
2021-02-11,170,150,0,20,0,0
2021-02-12,139,124,0,15,0,0
2021-02-13,113,101,0,12,0,0
2021-02-14,136,128,0,8,0,0
2021-02-15,132,126,0,6,0,0
2021-02-16,110,95,0,15,0,0
2021-02-17,92,82,0,10,0,0
2021-02-18,121,110,0,11,0,0
2021-02-19,89,84,0,5,0,0
2021-02-20,74,66,0,8,0,0
2021-02-21,62,56,0,6,0,0
2021-02-22,86,77,0,9,0,0
2021-02-23,96,84,0,12,0,0
2021-02-24,94,84,0,10,0,0
2021-02-25,94,89,0,5,0,0
2021-02-26,56,51,0,5,0,0
2021-02-27,66,61,0,5,0,0
2021-02-28,45,42,0,3,0,0
2021-03-01,48,43,0,5,0,0
2021-03-02,52,48,0,4,0,0
2021-03-03,49,49,0,0,0,0
2021-03-04,47,45,0,2,0,0
2021-03-05,42,35,0,7,0,0
2021-03-06,26,23,0,3,0,0
2021-03-07,22,19,0,3,0,0
2021-03-08,45,40,0,5,0,0
2021-03-09,49,45,0,4,0,0
2021-03-10,55,48,0,7,0,0
2021-03-11,77,74,0,3,0,0
2021-03-12,37,32,0,5,0,0
2021-03-13,41,38,0,3,0,0
2021-03-14,26,24,0,2,0,0
2021-03-15,55,48,0,7,0,0
2021-03-16,66,58,0,8,0,0
2021-03-17,47,44,0,3,0,0
2021-03-18,68,66,0,2,0,0
2021-03-19,62,58,0,4,0,0
2021-03-20,46,42,0,4,0,0
2021-03-21,41,38,0,3,0,0
2021-03-22,45,43,0,2,0,0
2021-03-23,52,48,0,4,0,0
2021-03-24,45,39,0,6,0,0
2021-03-25,58,49,0,9,0,0
2021-03-26,64,61,0,3,0,0
2021-03-27,60,54,0,6,0,0
2021-03-28,68,58,0,10,0,0
2021-03-29,60,53,0,7,0,0
2021-03-30,74,68,0,6,0,0
2021-03-31,56,52,0,4,0,0
2021-04-01,72,62,0,10,0,0
2021-04-02,44,36,0,8,0,0
2021-04-03,51,43,0,8,0,0
2021-04-04,59,52,0,7,0,0
2021-04-05,60,54,0,6,0,0
2021-04-06,87,78,0,9,0,0
2021-04-07,88,77,0,11,0,0
2021-04-08,69,64,0,5,0,0
2021-04-09,58,57,0,1,0,0
2021-04-10,64,59,0,5,0,0
2021-04-11,72,59,0,13,0,0
2021-04-12,91,82,0,9,0,0
2021-04-13,86,79,0,7,0,0
2021-04-14,99,92,0,7,0,0
2021-04-15,93,86,0,7,0,0
2021-04-16,73,65,0,8,0,0
2021-04-17,105,98,0,7,0,0
2021-04-18,77,69,0,8,0,0
2021-04-19,96,86,0,10,0,0
2021-04-20,113,101,0,12,0,0
2021-04-21,118,113,0,5,0,0
2021-04-22,98,94,0,4,0,0
2021-04-23,88,83,0,5,0,0
2021-04-24,108,98,0,10,0,0
2021-04-25,63,57,0,6,0,0
2021-04-26,104,94,0,10,0,0
2021-04-27,89,75,0,14,0,0
2021-04-28,73,70,0,3,0,0
2021-04-29,93,85,0,8,0,0
2021-04-30,62,54,0,8,0,0
2021-05-01,88,75,0,13,0,0
2021-05-02,49,44,0,5,0,0
2021-05-03,78,73,0,5,0,0
2021-05-04,114,102,0,12,0,0
2021-05-05,114,108,0,6,0,0
2021-05-06,97,87,0,10,0,0
2021-05-07,81,70,0,11,0,0
2021-05-08,81,75,0,6,0,0
2021-05-09,76,71,0,5,0,0
2021-05-10,80,67,0,13,0,0
2021-05-11,102,98,0,4,0,0
2021-05-12,63,60,0,3,0,0
2021-05-13,69,65,0,4,0,0
2021-05-14,68,62,0,6,0,0
2021-05-15,51,46,0,5,0,0
2021-05-16,49,46,0,3,0,0
2021-05-17,50,45,0,5,0,0
2021-05-18,81,67,0,14,0,0
2021-05-19,87,84,0,3,0,0
2021-05-20,83,76,0,7,0,0
2021-05-21,68,62,0,6,0,0
2021-05-22,51,45,0,6,0,0
2021-05-23,27,25,0,2,0,0
2021-05-24,57,50,0,7,0,0
2021-05-25,57,52,0,5,0,0
2021-05-26,53,51,0,2,0,0
2021-05-27,42,38,0,4,0,0
2021-05-28,45,45,0,0,0,0
2021-05-29,37,35,0,2,0,0
2021-05-30,21,17,0,4,0,0
2021-05-31,29,25,0,4,0,0
2021-06-01,31,24,0,7,0,0
2021-06-02,33,26,0,7,0,0
2021-06-03,25,22,0,3,0,0
2021-06-04,28,28,0,0,0,0
2021-06-05,14,12,0,2,0,0
2021-06-06,24,22,0,2,0,0
2021-06-07,32,28,0,4,0,0
2021-06-08,27,24,0,3,0,0
2021-06-09,16,13,0,3,0,0
2021-06-10,23,20,0,3,0,0
2021-06-11,22,18,0,4,0,0
2021-06-12,13,12,0,1,0,0
2021-06-13,10,10,0,0,0,0
2021-06-14,18,15,0,3,0,0
2021-06-15,14,14,0,0,0,0
2021-06-16,18,14,0,4,0,0
2021-06-17,21,17,0,4,0,0
2021-06-18,19,15,0,4,0,0
2021-06-19,15,12,0,3,0,0
2021-06-20,36,31,0,5,0,0
2021-06-21,39,29,0,10,0,0
2021-06-22,54,45,0,9,0,0
2021-06-23,59,49,0,10,0,0
2021-06-24,83,73,0,10,0,0
2021-06-25,67,56,0,11,0,0
2021-06-26,79,61,0,18,0,0
2021-06-27,57,43,0,14,0,0
2021-06-28,98,83,0,15,0,0
2021-06-29,106,85,0,21,0,0
2021-06-30,135,100,0,35,0,0
2021-07-01,126,101,0,25,0,0
2021-07-02,119,100,0,19,0,0
2021-07-03,143,116,0,27,0,0
2021-07-04,166,142,0,24,0,0
2021-07-05,221,174,0,47,0,0
2021-07-06,271,226,0,45,0,0
2021-07-07,250,207,0,43,0,0
2021-07-08,249,208,0,41,0,0
2021-07-09,354,291,0,63,0,0
2021-07-10,304,252,0,52,0,0
2021-07-11,380,303,0,77,0,0
2021-07-12,607,479,0,128,0,0
2021-07-13,613,476,0,137,0,0
2021-07-14,632,530,0,102,0,0
2021-07-15,492,403,0,89,0,0
2021-07-16,629,518,0,111,0,0
2021-07-17,506,413,0,93,0,0
2021-07-18,495,392,0,103,0,0
2021-07-19,736,604,0,132,0,0
2021-07-20,639,498,0,141,0,0
2021-07-21,635,532,0,103,0,0
2021-07-22,562,473,0,89,0,0
2021-07-23,547,456,0,91,0,0
2021-07-24,449,380,0,69,0,0
2021-07-25,434,375,0,58,0,1
2021-07-26,495,403,0,92,0,0
2021-07-27,482,417,0,65,0,0
2021-07-28,439,376,0,63,0,0
2021-07-29,422,375,0,47,0,0
2021-07-30,520,466,0,54,0,0
2021-07-31,376,329,0,47,0,0
2021-08-01,342,303,0,39,0,0
2021-08-02,379,335,0,44,0,0
2021-08-03,368,325,0,43,0,0
2021-08-04,337,299,0,38,0,0
2021-08-05,326,291,0,35,0,0
2021-08-06,360,329,0,31,0,0
2021-08-07,296,272,0,24,0,0
2021-08-08,257,226,0,31,0,0
2021-08-09,291,268,0,23,0,0
2021-08-10,261,228,0,33,0,0
2021-08-11,266,251,0,15,0,0
2021-08-12,230,212,0,18,0,0
2021-08-13,250,236,0,14,0,0
2021-08-14,201,185,0,16,0,0
2021-08-15,158,147,0,11,0,0
2021-08-16,194,168,0,26,0,0
2021-08-17,189,169,0,20,0,0
2021-08-18,172,156,0,16,0,0
2021-08-19,180,164,0,16,0,0
2021-08-20,161,145,0,16,0,0
2021-08-21,103,94,0,9,0,0
2021-08-22,122,113,0,9,0,0
2021-08-23,108,91,0,17,0,0
2021-08-24,140,124,0,16,0,0
2021-08-25,89,77,0,12,0,0
2021-08-26,76,69,0,7,0,0
2021-08-27,67,66,0,1,0,0
2021-08-28,76,69,0,7,0,0
2021-08-29,53,47,0,6,0,0
2021-08-30,77,71,0,6,0,0
2021-08-31,60,55,0,5,0,0
2021-09-01,57,50,0,7,0,0
2021-09-02,65,59,0,6,0,0
2021-09-03,59,52,0,7,0,0
2021-09-04,31,29,0,2,0,0
2021-09-05,36,32,0,4,0,0
2021-09-06,51,44,0,7,0,0
2021-09-07,50,46,0,4,0,0
2021-09-08,35,28,0,7,0,0
2021-09-09,30,28,0,2,0,0
2021-09-10,26,25,0,1,0,0
2021-09-11,44,41,0,3,0,0
2021-09-12,21,20,0,1,0,0
2021-09-13,30,28,0,2,0,0
2021-09-14,23,22,0,1,0,0
2021-09-15,43,41,0,2,0,0
2021-09-16,25,24,0,1,0,0
2021-09-17,22,21,0,1,0,0
2021-09-18,21,21,0,0,0,0
2021-09-19,27,22,0,5,0,0
2021-09-20,17,16,0,1,0,0
2021-09-21,16,14,0,2,0,0
2021-09-22,15,12,0,3,0,0
2021-09-23,9,9,0,0,0,0
2021-09-24,9,6,0,3,0,0
2021-09-25,10,10,0,0,0,0
2021-09-26,13,11,0,2,0,0
2021-09-27,11,10,0,1,0,0
2021-09-28,11,11,0,0,0,0
2021-09-29,9,9,0,0,0,0
2021-09-30,1,1,0,0,0,0
2021-10-01,7,7,0,0,0,0
2021-10-02,5,5,0,0,0,0
2021-10-03,5,4,0,1,0,0
2021-10-04,8,8,0,0,0,0
2021-10-05,5,4,0,1,0,0
2021-10-06,10,9,0,1,0,0
2021-10-07,11,10,0,1,0,0
2021-10-08,7,5,0,2,0,0
2021-10-09,6,6,0,0,0,0
2021-10-10,10,9,0,1,0,0
2021-10-11,9,9,0,0,0,0
2021-10-12,5,5,0,0,0,0
2021-10-13,5,5,0,0,0,0
2021-10-14,9,9,0,0,0,0
2021-10-15,7,7,0,0,0,0
2021-10-16,10,10,0,0,0,0
2021-10-17,6,6,0,0,0,0
2021-10-18,7,7,0,0,0,0
2021-10-19,8,8,0,0,0,0
2021-10-20,10,10,0,0,0,0
2021-10-21,8,8,0,0,0,0
2021-10-22,12,12,0,0,0,0
2021-10-23,14,13,0,1,0,0
2021-10-24,6,5,0,1,0,0
2021-10-25,12,12,0,0,0,0
2021-10-26,11,11,0,0,0,0
2021-10-27,9,9,0,0,0,0
2021-10-28,6,6,0,0,0,0
2021-10-29,10,10,0,0,0,0
2021-10-30,5,5,0,0,0,0
2021-10-31,8,8,0,0,0,0
2021-11-01,15,15,0,0,0,0
2021-11-02,28,28,0,0,0,0
2021-11-03,15,14,0,1,0,0
2021-11-04,18,18,0,0,0,0
2021-11-05,19,19,0,0,0,0
2021-11-06,23,23,0,0,0,0
2021-11-07,24,22,0,2,0,0
2021-11-08,24,23,0,1,0,0
2021-11-09,51,46,0,5,0,0
2021-11-10,36,34,0,2,0,0
2021-11-11,76,68,0,8,0,0
2021-11-12,34,31,0,3,0,0
2021-11-13,53,49,0,4,0,0
2021-11-14,85,79,0,6,0,0
2021-11-15,98,88,0,10,0,0
2021-11-16,83,71,0,12,0,0
2021-11-17,116,109,0,7,0,0
2021-11-18,116,109,0,7,0,0
2021-11-19,107,101,0,6,0,0
2021-11-20,115,98,0,17,0,0
2021-11-21,132,119,0,13,0,0
2021-11-22,190,165,0,25,0,0
2021-11-23,255,224,0,31,0,0
2021-11-24,213,192,0,21,0,0
2021-11-25,183,168,0,15,0,0
2021-11-26,184,166,0,18,0,0
2021-11-27,249,215,0,34,0,0
2021-11-28,279,239,0,40,0,0
2021-11-29,392,347,0,45,0,0
2021-11-30,365,315,0,50,0,0
2021-12-01,371,322,0,49,0,0
2021-12-02,391,357,0,34,0,0
2021-12-03,402,363,0,39,0,0
2021-12-04,340,299,0,41,0,0
2021-12-05,433,394,0,39,0,0
2021-12-06,478,448,0,30,0,0
2021-12-07,589,519,0,70,0,0
2021-12-08,484,433,0,51,0,0
2021-12-09,527,484,0,43,0,0
2021-12-10,609,572,0,37,0,0
2021-12-11,511,473,0,38,0,0
2021-12-12,534,482,0,52,0,0
2021-12-13,485,441,0,44,0,0
2021-12-14,605,534,0,71,0,0
2021-12-15,693,638,0,55,0,0
2021-12-16,665,611,0,54,0,0
2021-12-17,718,668,0,50,0,0
2021-12-18,716,646,0,70,0,0
2021-12-19,870,786,0,84,0,0
2021-12-20,1022,854,0,168,0,0
2021-12-21,1063,904,0,159,0,0
2021-12-22,1135,977,0,157,0,1
2021-12-23,1344,1212,0,131,0,1
2021-12-24,1123,944,0,175,0,4
2021-12-25,1593,1340,0,251,0,2
2021-12-26,1585,1146,0,400,0,39
2021-12-27,2142,1561,0,551,0,30
2021-12-28,2520,2022,0,484,0,14
