fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
2021-01-18,152,134,0,18,0,0
2021-01-19,133,119,0,14,0,0
2021-01-20,167,145,0,22,0,0
2021-01-21,163,147,0,16,0,0
2021-01-22,202,188,0,14,0,0
2021-01-23,148,137,0,11,0,0
2021-01-24,132,121,0,11,0,0
2021-01-25,161,151,0,10,0,0
2021-01-26,155,140,0,15,0,0
2021-01-27,133,121,0,11,0,1
2021-01-28,136,128,0,8,0,0
2021-01-29,134,123,0,11,0,0
2021-01-30,91,88,0,3,0,0
2021-01-31,67,59,0,6,0,2
2021-02-01,63,58,0,5,0,0
2021-02-02,79,72,0,7,0,0
2021-02-03,78,67,0,11,0,0
2021-02-04,61,55,0,6,0,0
2021-02-05,69,67,0,2,0,0
2021-02-06,61,55,0,6,0,0
2021-02-07,44,41,0,3,0,0
2021-02-08,54,50,0,4,0,0
2021-02-09,44,42,0,2,0,0
2021-02-10,73,67,0,6,0,0
2021-02-11,51,43,0,8,0,0
2021-02-12,48,45,0,3,0,0
2021-02-13,33,28,0,5,0,0
2021-02-14,34,30,0,4,0,0
2021-02-15,44,37,0,7,0,0
2021-02-16,39,38,0,1,0,0
2021-02-17,43,42,0,1,0,0
2021-02-18,28,28,0,0,0,0
2021-02-19,24,22,0,2,0,0
2021-02-20,30,27,0,3,0,0
2021-02-21,17,16,0,1,0,0
2021-02-22,30,26,0,4,0,0
2021-02-23,21,18,0,3,0,0
2021-02-24,12,11,0,1,0,0
2021-02-25,12,11,0,1,0,0
2021-02-26,17,14,0,3,0,0
2021-02-27,9,8,0,1,0,0
2021-02-28,4,3,0,1,0,0
2021-03-01,10,10,0,0,0,0
2021-03-02,10,10,0,0,0,0
2021-03-03,16,14,0,2,0,0
2021-03-04,11,9,0,2,0,0
2021-03-05,14,12,0,2,0,0
2021-03-06,4,4,0,0,0,0
2021-03-07,9,8,0,1,0,0
2021-03-08,13,12,0,1,0,0
2021-03-09,15,14,0,1,0,0
2021-03-10,9,7,0,2,0,0
2021-03-11,12,10,0,2,0,0
2021-03-12,14,13,0,1,0,0
2021-03-13,9,9,0,0,0,0
2021-03-14,13,12,0,1,0,0
2021-03-15,14,14,0,0,0,0
2021-03-16,6,6,0,0,0,0
2021-03-17,16,15,0,1,0,0
2021-03-18,20,19,0,1,0,0
2021-03-19,7,5,0,2,0,0
2021-03-20,2,2,0,0,0,0
2021-03-21,3,3,0,0,0,0
2021-03-22,9,8,0,1,0,0
2021-03-23,12,10,0,2,0,0
2021-03-24,11,10,0,1,0,0
2021-03-25,10,8,0,2,0,0
2021-03-26,8,8,0,0,0,0
2021-03-27,15,14,0,1,0,0
2021-03-28,12,11,0,1,0,0
2021-03-29,10,9,0,1,0,0
2021-03-30,9,8,0,1,0,0
2021-03-31,12,10,0,2,0,0
2021-04-01,7,7,0,0,0,0
2021-04-02,13,12,0,1,0,0
2021-04-03,8,8,0,0,0,0
2021-04-04,9,8,0,1,0,0
2021-04-05,9,5,0,4,0,0
2021-04-06,11,10,0,1,0,0
2021-04-07,14,12,0,2,0,0
2021-04-08,15,12,0,3,0,0
2021-04-09,20,13,0,7,0,0
2021-04-10,19,12,0,7,0,0
2021-04-11,9,6,0,3,0,0
2021-04-12,5,4,0,1,0,0
2021-04-13,20,17,0,3,0,0
2021-04-14,20,18,0,2,0,0
2021-04-15,20,19,0,1,0,0
2021-04-16,18,17,0,1,0,0
2021-04-17,8,7,0,1,0,0
2021-04-18,10,9,0,1,0,0
2021-04-19,15,14,0,1,0,0
2021-04-20,19,16,0,3,0,0
2021-04-21,8,7,0,1,0,0
2021-04-22,14,11,0,3,0,0
2021-04-23,14,12,0,2,0,0
2021-04-24,13,10,0,3,0,0
2021-04-25,15,12,0,3,0,0
2021-04-26,23,20,0,3,0,0
2021-04-27,18,16,0,2,0,0
2021-04-28,14,14,0,0,0,0
2021-04-29,22,20,0,2,0,0
2021-04-30,18,18,0,0,0,0
2021-05-01,8,6,0,2,0,0
2021-05-02,11,10,0,1,0,0
2021-05-03,16,14,0,2,0,0
2021-05-04,14,10,0,4,0,0
2021-05-05,11,10,0,1,0,0
2021-05-06,9,8,0,1,0,0
2021-05-07,8,7,0,1,0,0
2021-05-08,11,10,0,1,0,0
2021-05-09,14,13,0,1,0,0
2021-05-10,8,7,0,1,0,0
2021-05-11,10,10,0,0,0,0
2021-05-12,14,12,0,2,0,0
2021-05-13,9,8,0,1,0,0
2021-05-14,9,9,0,0,0,0
2021-05-15,9,7,0,2,0,0
2021-05-16,10,9,0,1,0,0
2021-05-17,11,10,0,1,0,0
2021-05-18,14,13,0,1,0,0
2021-05-19,25,22,0,3,0,0
2021-05-20,31,27,0,4,0,0
2021-05-21,26,25,0,1,0,0
2021-05-22,16,16,0,0,0,0
2021-05-23,19,18,0,1,0,0
2021-05-24,18,16,0,2,0,0
2021-05-25,12,11,0,1,0,0
2021-05-26,11,11,0,0,0,0
2021-05-27,17,17,0,0,0,0
2021-05-28,11,9,0,2,0,0
2021-05-29,22,20,0,2,0,0
2021-05-30,14,11,0,3,0,0
2021-05-31,10,8,0,2,0,0
2021-06-01,16,14,0,2,0,0
2021-06-02,9,8,0,1,0,0
2021-06-03,14,12,0,2,0,0
2021-06-04,10,10,0,0,0,0
2021-06-05,11,10,0,1,0,0
2021-06-06,14,11,0,3,0,0
2021-06-07,10,7,0,3,0,0
2021-06-08,8,7,0,1,0,0
2021-06-09,7,7,0,0,0,0
2021-06-10,9,9,0,0,0,0
2021-06-11,17,15,0,2,0,0
2021-06-12,11,10,0,1,0,0
2021-06-13,5,4,0,1,0,0
2021-06-14,9,8,0,1,0,0
2021-06-15,22,20,0,2,0,0
2021-06-16,18,16,0,2,0,0
2021-06-17,7,3,0,4,0,0
2021-06-18,11,10,0,1,0,0
2021-06-19,9,8,0,1,0,0
2021-06-20,14,11,0,3,0,0
2021-06-21,16,14,0,2,0,0
2021-06-22,11,9,0,2,0,0
2021-06-23,24,22,0,2,0,0
2021-06-24,20,20,0,0,0,0
2021-06-25,22,21,0,1,0,0
2021-06-26,9,8,0,1,0,0
2021-06-27,14,14,0,0,0,0
2021-06-28,29,27,0,2,0,0
2021-06-29,25,17,0,8,0,0
2021-06-30,22,22,0,0,0,0
2021-07-01,30,27,0,3,0,0
2021-07-02,21,14,0,7,0,0
2021-07-03,36,28,0,8,0,0
2021-07-04,34,28,0,6,0,0
2021-07-05,47,38,0,9,0,0
2021-07-06,64,53,0,11,0,0
2021-07-07,59,49,0,10,0,0
2021-07-08,48,41,0,7,0,0
2021-07-09,49,38,0,11,0,0
2021-07-10,56,46,0,10,0,0
2021-07-11,60,44,0,16,0,0
2021-07-12,91,63,0,28,0,0
2021-07-13,134,94,0,40,0,0
2021-07-14,138,103,0,35,0,0
2021-07-15,145,108,0,37,0,0
2021-07-16,139,102,0,37,0,0
2021-07-17,154,120,0,34,0,0
2021-07-18,111,82,0,29,0,0
2021-07-19,173,109,0,64,0,0
2021-07-20,216,166,0,50,0,0
2021-07-21,185,145,0,40,0,0
2021-07-22,151,120,0,31,0,0
2021-07-23,200,152,0,48,0,0
2021-07-24,195,162,0,33,0,0
2021-07-25,120,89,0,31,0,0
2021-07-26,165,136,0,29,0,0
2021-07-27,165,131,0,34,0,0
2021-07-28,153,124,0,29,0,0
2021-07-29,109,90,0,19,0,0
2021-07-30,138,118,0,20,0,0
2021-07-31,130,114,0,16,0,0
2021-08-01,99,88,0,11,0,0
2021-08-02,115,91,0,24,0,0
2021-08-03,102,87,0,15,0,0
2021-08-04,105,86,0,19,0,0
2021-08-05,131,118,0,13,0,0
2021-08-06,81,76,0,5,0,0
2021-08-07,71,60,0,11,0,0
2021-08-08,59,43,0,16,0,0
2021-08-09,87,67,0,20,0,0
2021-08-10,68,58,0,10,0,0
2021-08-11,84,75,0,9,0,0
2021-08-12,69,61,0,8,0,0
2021-08-13,57,47,0,10,0,0
2021-08-14,70,57,0,13,0,0
2021-08-15,79,71,0,8,0,0
2021-08-16,129,116,0,13,0,0
2021-08-17,81,69,0,12,0,0
2021-08-18,101,78,0,23,0,0
2021-08-19,115,92,0,23,0,0
2021-08-20,110,93,0,17,0,0
2021-08-21,108,95,0,13,0,0
2021-08-22,124,106,0,18,0,0
2021-08-23,111,96,0,15,0,0
2021-08-24,138,116,0,22,0,0
2021-08-25,86,75,0,11,0,0
2021-08-26,88,77,0,11,0,0
2021-08-27,66,57,0,9,0,0
2021-08-28,79,63,0,16,0,0
2021-08-29,53,44,0,9,0,0
2021-08-30,54,49,0,5,0,0
2021-08-31,65,58,0,7,0,0
2021-09-01,40,33,0,7,0,0
2021-09-02,49,44,0,5,0,0
2021-09-03,35,32,0,3,0,0
2021-09-04,50,48,0,2,0,0
2021-09-05,25,21,0,4,0,0
2021-09-06,32,29,0,3,0,0
2021-09-07,24,22,0,2,0,0
2021-09-08,30,28,0,2,0,0
2021-09-09,37,35,0,2,0,0
2021-09-10,20,15,0,5,0,0
2021-09-11,11,11,0,0,0,0
2021-09-12,13,12,0,1,0,0
2021-09-13,18,14,0,4,0,0
2021-09-14,32,30,0,2,0,0
2021-09-15,13,9,0,4,0,0
2021-09-16,31,30,0,1,0,0
2021-09-17,14,12,0,2,0,0
2021-09-18,13,13,0,0,0,0
2021-09-19,11,11,0,0,0,0
2021-09-20,18,17,0,1,0,0
2021-09-21,8,8,0,0,0,0
2021-09-22,5,5,0,0,0,0
2021-09-23,6,6,0,0,0,0
2021-09-24,7,7,0,0,0,0
2021-09-25,3,3,0,0,0,0
2021-09-26,4,3,0,1,0,0
2021-09-27,6,5,0,1,0,0
2021-09-28,5,4,0,1,0,0
2021-09-29,6,6,0,0,0,0
2021-09-30,5,5,0,0,0,0
2021-10-01,4,3,0,1,0,0
2021-10-02,5,4,0,1,0,0
2021-10-03,3,3,0,0,0,0
2021-10-04,3,3,0,0,0,0
2021-10-05,1,0,0,1,0,0
2021-10-06,3,3,0,0,0,0
2021-10-07,1,1,0,0,0,0
2021-10-08,3,3,0,0,0,0
2021-10-09,1,0,0,1,0,0
2021-10-10,0,0,0,0,0,0
2021-10-11,0,0,0,0,0,0
2021-10-12,0,0,0,0,0,0
2021-10-13,2,2,0,0,0,0
2021-10-14,3,2,0,1,0,0
2021-10-15,1,1,0,0,0,0
2021-10-16,2,2,0,0,0,0
2021-10-17,1,0,0,1,0,0
2021-10-18,2,2,0,0,0,0
2021-10-19,0,0,0,0,0,0
2021-10-20,2,1,0,1,0,0
2021-10-21,2,2,0,0,0,0
2021-10-22,3,2,0,1,0,0
2021-10-23,2,2,0,0,0,0
2021-10-24,3,3,0,0,0,0
2021-10-25,5,5,0,0,0,0
2021-10-26,4,4,0,0,0,0
2021-10-27,2,2,0,0,0,0
2021-10-28,1,1,0,0,0,0
2021-10-29,2,2,0,0,0,0
2021-10-30,4,4,0,0,0,0
2021-10-31,4,4,0,0,0,0
2021-11-01,9,9,0,0,0,0
2021-11-02,1,1,0,0,0,0
2021-11-03,4,3,0,1,0,0
2021-11-04,3,3,0,0,0,0
2021-11-05,8,8,0,0,0,0
2021-11-06,10,10,0,0,0,0
2021-11-07,5,4,0,1,0,0
2021-11-08,16,11,0,5,0,0
2021-11-09,17,14,0,3,0,0
2021-11-10,17,16,0,1,0,0
2021-11-11,13,12,0,1,0,0
2021-11-12,18,17,0,1,0,0
2021-11-13,15,14,0,1,0,0
2021-11-14,20,18,0,2,0,0
2021-11-15,20,17,0,3,0,0
2021-11-16,28,27,0,1,0,0
2021-11-17,35,34,0,1,0,0
2021-11-18,38,36,0,2,0,0
2021-11-19,15,14,0,1,0,0
2021-11-20,37,31,0,6,0,0
2021-11-21,38,37,0,1,0,0
2021-11-22,46,38,0,8,0,0
2021-11-23,31,26,0,5,0,0
2021-11-24,65,58,0,7,0,0
2021-11-25,42,34,0,8,0,0
2021-11-26,27,24,0,3,0,0
2021-11-27,52,49,0,3,0,0
2021-11-28,66,58,0,8,0,0
2021-11-29,50,41,0,9,0,0
2021-11-30,48,46,0,2,0,0
2021-12-01,65,51,0,14,0,0
2021-12-02,54,46,0,8,0,0
2021-12-03,42,38,0,4,0,0
2021-12-04,43,41,0,2,0,0
2021-12-05,51,47,0,4,0,0
2021-12-06,54,49,0,5,0,0
2021-12-07,52,41,0,11,0,0
2021-12-08,72,61,0,11,0,0
2021-12-09,64,51,0,13,0,0
2021-12-10,67,61,0,6,0,0
2021-12-11,65,53,0,12,0,0
2021-12-12,71,58,0,13,0,0
2021-12-13,108,101,0,7,0,0
2021-12-14,97,86,0,11,0,0
2021-12-15,108,95,0,13,0,0
2021-12-16,88,79,0,9,0,0
2021-12-17,81,74,0,7,0,0
2021-12-18,125,106,0,19,0,0
2021-12-19,138,110,0,27,0,1
2021-12-20,219,176,0,43,0,0
2021-12-21,247,197,0,50,0,0
2021-12-22,292,246,0,46,0,0
2021-12-23,286,224,0,62,0,0
2021-12-24,235,186,0,49,0,0
2021-12-25,316,234,0,82,0,0
2021-12-26,452,301,0,142,0,9
2021-12-27,561,355,0,200,0,6
2021-12-28,559,385,0,170,0,4
